time,beam_poa_w_m2,diffuse_poa_w_m2,reflected_poa_w_m2,H_sun,temp_air_c,wind_speed_m_s,Int,date,poa_w_m2
20180101:0030,0.0,0.0,0.0,0.0,-29.66,1.72,0.0,2018-01-01 00:30:00,0.0
20180101:0130,0.0,0.0,0.0,0.0,-29.73,1.59,0.0,2018-01-01 01:30:00,0.0
20180101:0230,0.0,0.0,0.0,0.0,-29.99,1.52,0.0,2018-01-01 02:30:00,0.0
20180101:0330,0.0,0.0,0.0,0.0,-30.05,1.52,0.0,2018-01-01 03:30:00,0.0
20180101:0430,0.0,0.0,0.0,0.0,-30.29,1.52,0.0,2018-01-01 04:30:00,0.0
20180101:0530,0.0,0.0,0.0,0.0,-30.14,1.52,0.0,2018-01-01 05:30:00,0.0
20180101:0630,0.0,0.0,0.0,0.0,-30.3,1.59,0.0,2018-01-01 06:30:00,0.0
20180101:0730,0.0,0.0,0.0,0.0,-30.21,1.59,0.0,2018-01-01 07:30:00,0.0
20180101:0830,0.0,0.0,0.0,0.0,-30.39,1.45,0.0,2018-01-01 08:30:00,0.0
20180101:0930,0.0,0.0,0.0,0.0,-30.15,1.38,0.0,2018-01-01 09:30:00,0.0
20180101:1030,0.0,0.0,0.0,0.0,-29.83,1.03,0.0,2018-01-01 10:30:00,0.0
20180101:1130,0.0,0.0,0.0,0.0,-29.74,1.24,0.0,2018-01-01 11:30:00,0.0
20180101:1230,0.0,0.0,0.0,0.0,-29.63,1.24,0.0,2018-01-01 12:30:00,0.0
20180101:1330,0.0,0.0,0.0,0.0,-30.0,1.24,0.0,2018-01-01 13:30:00,0.0
20180101:1430,0.0,0.0,0.0,-0.28,-29.67,1.17,0.0,2018-01-01 14:30:00,0.0
20180101:1530,0.0,15.72,0.15,2.24,-29.9,1.17,0.0,2018-01-01 15:30:00,15.870000000000001
20180101:1630,120.44,37.23,0.36,3.23,-29.83,1.17,0.0,2018-01-01 16:30:00,158.03
20180101:1730,89.57,29.26,0.28,2.63,-29.52,1.17,0.0,2018-01-01 17:30:00,119.11
20180101:1830,0.0,5.35,0.05,0.49,-29.56,1.17,0.0,2018-01-01 18:30:00,5.3999999999999995
20180101:1930,0.0,0.0,0.0,0.0,-29.44,1.17,0.0,2018-01-01 19:30:00,0.0
20180101:2030,0.0,0.0,0.0,0.0,-29.53,0.97,0.0,2018-01-01 20:30:00,0.0
20180101:2130,0.0,0.0,0.0,0.0,-29.19,0.83,0.0,2018-01-01 21:30:00,0.0
20180101:2230,0.0,0.0,0.0,0.0,-29.45,0.83,0.0,2018-01-01 22:30:00,0.0
20180101:2330,0.0,0.0,0.0,0.0,-29.23,0.83,0.0,2018-01-01 23:30:00,0.0
20180102:0030,0.0,0.0,0.0,0.0,-29.03,0.76,0.0,2018-01-02 00:30:00,0.0
20180102:0130,0.0,0.0,0.0,0.0,-28.58,0.76,0.0,2018-01-02 01:30:00,0.0
20180102:0230,0.0,0.0,0.0,0.0,-28.28,0.9,0.0,2018-01-02 02:30:00,0.0
20180102:0330,0.0,0.0,0.0,0.0,-28.04,0.9,0.0,2018-01-02 03:30:00,0.0
20180102:0430,0.0,0.0,0.0,0.0,-27.99,0.97,0.0,2018-01-02 04:30:00,0.0
20180102:0530,0.0,0.0,0.0,0.0,-27.76,1.1,0.0,2018-01-02 05:30:00,0.0
20180102:0630,0.0,0.0,0.0,0.0,-27.59,1.17,0.0,2018-01-02 06:30:00,0.0
20180102:0730,0.0,0.0,0.0,0.0,-27.42,1.1,0.0,2018-01-02 07:30:00,0.0
20180102:0830,0.0,0.0,0.0,0.0,-27.41,1.03,0.0,2018-01-02 08:30:00,0.0
20180102:0930,0.0,0.0,0.0,0.0,-27.38,0.97,0.0,2018-01-02 09:30:00,0.0
20180102:1030,0.0,0.0,0.0,0.0,-27.59,1.79,0.0,2018-01-02 10:30:00,0.0
20180102:1130,0.0,0.0,0.0,0.0,-27.14,1.93,0.0,2018-01-02 11:30:00,0.0
20180102:1230,0.0,0.0,0.0,0.0,-26.94,1.79,0.0,2018-01-02 12:30:00,0.0
20180102:1330,0.0,0.0,0.0,0.0,-26.73,1.66,0.0,2018-01-02 13:30:00,0.0
20180102:1430,0.0,0.0,0.0,-0.22,-26.61,1.38,0.0,2018-01-02 14:30:00,0.0
20180102:1530,15.41,19.56,0.19,2.31,-26.54,1.38,0.0,2018-01-02 15:30:00,35.16
20180102:1630,13.12,28.89,0.28,3.31,-26.08,1.31,0.0,2018-01-02 16:30:00,42.29
20180102:1730,9.58,15.78,0.16,2.73,-25.82,1.31,0.0,2018-01-02 17:30:00,25.52
20180102:1830,0.0,6.18,0.06,0.59,-25.67,1.24,0.0,2018-01-02 18:30:00,6.239999999999999
20180102:1930,0.0,0.0,0.0,0.0,-25.55,1.31,0.0,2018-01-02 19:30:00,0.0
20180102:2030,0.0,0.0,0.0,0.0,-25.39,1.24,0.0,2018-01-02 20:30:00,0.0
20180102:2130,0.0,0.0,0.0,0.0,-25.49,1.1,0.0,2018-01-02 21:30:00,0.0
20180102:2230,0.0,0.0,0.0,0.0,-24.43,1.24,0.0,2018-01-02 22:30:00,0.0
20180102:2330,0.0,0.0,0.0,0.0,-24.27,1.38,0.0,2018-01-02 23:30:00,0.0
20180103:0030,0.0,0.0,0.0,0.0,-24.46,1.31,0.0,2018-01-03 00:30:00,0.0
20180103:0130,0.0,0.0,0.0,0.0,-24.92,1.17,0.0,2018-01-03 01:30:00,0.0
20180103:0230,0.0,0.0,0.0,0.0,-24.79,0.97,0.0,2018-01-03 02:30:00,0.0
20180103:0330,0.0,0.0,0.0,0.0,-24.85,0.69,0.0,2018-01-03 03:30:00,0.0
20180103:0430,0.0,0.0,0.0,0.0,-24.89,0.41,0.0,2018-01-03 04:30:00,0.0
20180103:0530,0.0,0.0,0.0,0.0,-25.08,0.28,0.0,2018-01-03 05:30:00,0.0
20180103:0630,0.0,0.0,0.0,0.0,-25.56,0.48,0.0,2018-01-03 06:30:00,0.0
20180103:0730,0.0,0.0,0.0,0.0,-25.9,0.62,0.0,2018-01-03 07:30:00,0.0
20180103:0830,0.0,0.0,0.0,0.0,-25.85,0.76,0.0,2018-01-03 08:30:00,0.0
20180103:0930,0.0,0.0,0.0,0.0,-25.98,0.9,0.0,2018-01-03 09:30:00,0.0
20180103:1030,0.0,0.0,0.0,0.0,-26.51,0.48,0.0,2018-01-03 10:30:00,0.0
20180103:1130,0.0,0.0,0.0,0.0,-26.51,0.62,0.0,2018-01-03 11:30:00,0.0
20180103:1230,0.0,0.0,0.0,0.0,-26.7,0.69,0.0,2018-01-03 12:30:00,0.0
20180103:1330,0.0,0.0,0.0,0.0,-26.56,0.83,0.0,2018-01-03 13:30:00,0.0
20180103:1430,0.0,0.0,0.0,-0.15,-27.04,0.83,0.0,2018-01-03 14:30:00,0.0
20180103:1530,11.73,20.61,0.2,2.39,-27.29,0.83,0.0,2018-01-03 15:30:00,32.540000000000006
20180103:1630,14.41,29.32,0.28,3.41,-27.36,0.76,0.0,2018-01-03 16:30:00,44.010000000000005
20180103:1730,39.87,26.28,0.25,2.83,-27.49,0.97,0.0,2018-01-03 17:30:00,66.4
20180103:1830,0.0,7.2,0.07,0.7,-27.52,1.17,0.0,2018-01-03 18:30:00,7.2700000000000005
20180103:1930,0.0,0.0,0.0,0.0,-27.64,1.45,0.0,2018-01-03 19:30:00,0.0
20180103:2030,0.0,0.0,0.0,0.0,-28.06,1.66,0.0,2018-01-03 20:30:00,0.0
20180103:2130,0.0,0.0,0.0,0.0,-28.32,1.93,0.0,2018-01-03 21:30:00,0.0
20180103:2230,0.0,0.0,0.0,0.0,-27.68,1.72,0.0,2018-01-03 22:30:00,0.0
20180103:2330,0.0,0.0,0.0,0.0,-27.86,1.86,0.0,2018-01-03 23:30:00,0.0
20180104:0030,0.0,0.0,0.0,0.0,-27.83,1.86,0.0,2018-01-04 00:30:00,0.0
20180104:0130,0.0,0.0,0.0,0.0,-27.92,1.86,0.0,2018-01-04 01:30:00,0.0
20180104:0230,0.0,0.0,0.0,0.0,-28.07,1.86,0.0,2018-01-04 02:30:00,0.0
20180104:0330,0.0,0.0,0.0,0.0,-28.1,2.0,0.0,2018-01-04 03:30:00,0.0
20180104:0430,0.0,0.0,0.0,0.0,-28.06,2.14,0.0,2018-01-04 04:30:00,0.0
20180104:0530,0.0,0.0,0.0,0.0,-28.34,2.21,0.0,2018-01-04 05:30:00,0.0
20180104:0630,0.0,0.0,0.0,0.0,-28.5,2.34,0.0,2018-01-04 06:30:00,0.0
20180104:0730,0.0,0.0,0.0,0.0,-28.45,2.41,0.0,2018-01-04 07:30:00,0.0
20180104:0830,0.0,0.0,0.0,0.0,-28.16,2.55,0.0,2018-01-04 08:30:00,0.0
20180104:0930,0.0,0.0,0.0,0.0,-28.1,2.62,0.0,2018-01-04 09:30:00,0.0
20180104:1030,0.0,0.0,0.0,0.0,-27.81,2.41,0.0,2018-01-04 10:30:00,0.0
20180104:1130,0.0,0.0,0.0,0.0,-27.69,2.48,0.0,2018-01-04 11:30:00,0.0
20180104:1230,0.0,0.0,0.0,0.0,-27.64,2.62,0.0,2018-01-04 12:30:00,0.0
20180104:1330,0.0,0.0,0.0,0.0,-27.63,2.83,0.0,2018-01-04 13:30:00,0.0
20180104:1430,0.0,0.0,0.0,-0.08,-27.78,2.97,0.0,2018-01-04 14:30:00,0.0
20180104:1530,12.89,21.24,0.21,2.47,-27.76,3.17,0.0,2018-01-04 15:30:00,34.339999999999996
20180104:1630,0.78,27.36,0.27,3.5,-27.65,3.38,0.0,2018-01-04 16:30:00,28.41
20180104:1730,0.0,23.58,0.23,2.94,-27.45,3.66,0.0,2018-01-04 17:30:00,23.81
20180104:1830,0.0,8.0,0.08,0.82,-27.27,3.79,0.0,2018-01-04 18:30:00,8.08
20180104:1930,0.0,0.0,0.0,0.0,-27.03,3.93,0.0,2018-01-04 19:30:00,0.0
20180104:2030,0.0,0.0,0.0,0.0,-26.91,4.07,0.0,2018-01-04 20:30:00,0.0
20180104:2130,0.0,0.0,0.0,0.0,-26.94,4.28,0.0,2018-01-04 21:30:00,0.0
20180104:2230,0.0,0.0,0.0,0.0,-27.59,4.34,0.0,2018-01-04 22:30:00,0.0
20180104:2330,0.0,0.0,0.0,0.0,-27.68,4.34,0.0,2018-01-04 23:30:00,0.0
20180105:0030,0.0,0.0,0.0,0.0,-27.86,4.55,0.0,2018-01-05 00:30:00,0.0
20180105:0130,0.0,0.0,0.0,0.0,-28.52,4.83,0.0,2018-01-05 01:30:00,0.0
20180105:0230,0.0,0.0,0.0,0.0,-28.71,5.1,0.0,2018-01-05 02:30:00,0.0
20180105:0330,0.0,0.0,0.0,0.0,-29.16,5.03,0.0,2018-01-05 03:30:00,0.0
20180105:0430,0.0,0.0,0.0,0.0,-29.42,5.1,0.0,2018-01-05 04:30:00,0.0
20180105:0530,0.0,0.0,0.0,0.0,-29.68,5.1,0.0,2018-01-05 05:30:00,0.0
20180105:0630,0.0,0.0,0.0,0.0,-29.99,5.1,0.0,2018-01-05 06:30:00,0.0
20180105:0730,0.0,0.0,0.0,0.0,-30.21,4.9,0.0,2018-01-05 07:30:00,0.0
20180105:0830,0.0,0.0,0.0,0.0,-30.29,4.83,0.0,2018-01-05 08:30:00,0.0
20180105:0930,0.0,0.0,0.0,0.0,-30.44,4.69,0.0,2018-01-05 09:30:00,0.0
20180105:1030,0.0,0.0,0.0,0.0,-30.2,4.62,0.0,2018-01-05 10:30:00,0.0
20180105:1130,0.0,0.0,0.0,0.0,-30.31,4.83,0.0,2018-01-05 11:30:00,0.0
20180105:1230,0.0,0.0,0.0,0.0,-30.29,4.62,0.0,2018-01-05 12:30:00,0.0
20180105:1330,0.0,0.0,0.0,0.0,-30.26,4.62,0.0,2018-01-05 13:30:00,0.0
20180105:1430,0.0,3.37,0.03,0.01,-30.23,4.48,0.0,2018-01-05 14:30:00,3.4
20180105:1530,119.55,23.25,0.25,2.57,-30.05,4.34,0.0,2018-01-05 15:30:00,143.05
20180105:1630,115.48,30.43,0.33,3.61,-29.86,4.41,0.0,2018-01-05 16:30:00,146.24
20180105:1730,124.15,27.54,0.3,3.06,-29.54,4.76,0.0,2018-01-05 17:30:00,151.99
20180105:1830,0.0,8.29,0.08,0.95,-29.45,5.17,0.0,2018-01-05 18:30:00,8.37
20180105:1930,0.0,0.0,0.0,0.0,-29.28,5.1,0.0,2018-01-05 19:30:00,0.0
20180105:2030,0.0,0.0,0.0,0.0,-29.2,5.03,0.0,2018-01-05 20:30:00,0.0
20180105:2130,0.0,0.0,0.0,0.0,-29.06,5.52,0.0,2018-01-05 21:30:00,0.0
20180105:2230,0.0,0.0,0.0,0.0,-29.79,5.45,0.0,2018-01-05 22:30:00,0.0
20180105:2330,0.0,0.0,0.0,0.0,-29.54,5.45,0.0,2018-01-05 23:30:00,0.0
20180106:0030,0.0,0.0,0.0,0.0,-29.11,5.66,0.0,2018-01-06 00:30:00,0.0
20180106:0130,0.0,0.0,0.0,0.0,-29.0,6.0,0.0,2018-01-06 01:30:00,0.0
20180106:0230,0.0,0.0,0.0,0.0,-28.91,6.14,0.0,2018-01-06 02:30:00,0.0
20180106:0330,0.0,0.0,0.0,0.0,-28.88,6.21,0.0,2018-01-06 03:30:00,0.0
20180106:0430,0.0,0.0,0.0,0.0,-28.8,6.48,0.0,2018-01-06 04:30:00,0.0
20180106:0530,0.0,0.0,0.0,0.0,-28.53,6.69,0.0,2018-01-06 05:30:00,0.0
20180106:0630,0.0,0.0,0.0,0.0,-28.39,6.9,0.0,2018-01-06 06:30:00,0.0
20180106:0730,0.0,0.0,0.0,0.0,-28.3,7.24,0.0,2018-01-06 07:30:00,0.0
20180106:0830,0.0,0.0,0.0,0.0,-27.94,7.52,0.0,2018-01-06 08:30:00,0.0
20180106:0930,0.0,0.0,0.0,0.0,-27.67,7.45,0.0,2018-01-06 09:30:00,0.0
20180106:1030,0.0,0.0,0.0,0.0,-26.82,7.72,0.0,2018-01-06 10:30:00,0.0
20180106:1130,0.0,0.0,0.0,0.0,-26.54,8.14,0.0,2018-01-06 11:30:00,0.0
20180106:1230,0.0,0.0,0.0,0.0,-26.13,8.28,0.0,2018-01-06 12:30:00,0.0
20180106:1330,0.0,0.0,0.0,0.0,-25.83,8.48,0.0,2018-01-06 13:30:00,0.0
20180106:1430,0.0,3.23,0.03,0.09,-25.31,8.55,0.0,2018-01-06 14:30:00,3.26
20180106:1530,0.0,17.96,0.18,2.67,-24.9,8.48,0.0,2018-01-06 15:30:00,18.14
20180106:1630,0.0,25.2,0.25,3.73,-24.3,8.62,0.0,2018-01-06 16:30:00,25.45
20180106:1730,0.0,19.77,0.19,3.18,-23.68,8.69,0.0,2018-01-06 17:30:00,19.96
20180106:1830,0.0,7.38,0.07,1.08,-23.19,8.83,0.0,2018-01-06 18:30:00,7.45
20180106:1930,0.0,0.0,0.0,0.0,-22.65,8.97,0.0,2018-01-06 19:30:00,0.0
20180106:2030,0.0,0.0,0.0,0.0,-21.87,9.03,0.0,2018-01-06 20:30:00,0.0
20180106:2130,0.0,0.0,0.0,0.0,-21.53,9.03,0.0,2018-01-06 21:30:00,0.0
20180106:2230,0.0,0.0,0.0,0.0,-22.11,8.9,0.0,2018-01-06 22:30:00,0.0
20180106:2330,0.0,0.0,0.0,0.0,-21.92,8.83,0.0,2018-01-06 23:30:00,0.0
20180107:0030,0.0,0.0,0.0,0.0,-21.92,9.45,0.0,2018-01-07 00:30:00,0.0
20180107:0130,0.0,0.0,0.0,0.0,-21.92,9.59,0.0,2018-01-07 01:30:00,0.0
20180107:0230,0.0,0.0,0.0,0.0,-21.7,9.45,0.0,2018-01-07 02:30:00,0.0
20180107:0330,0.0,0.0,0.0,0.0,-21.4,9.31,0.0,2018-01-07 03:30:00,0.0
20180107:0430,0.0,0.0,0.0,0.0,-20.93,9.1,0.0,2018-01-07 04:30:00,0.0
20180107:0530,0.0,0.0,0.0,0.0,-20.61,8.97,0.0,2018-01-07 05:30:00,0.0
20180107:0630,0.0,0.0,0.0,0.0,-20.24,8.83,0.0,2018-01-07 06:30:00,0.0
20180107:0730,0.0,0.0,0.0,0.0,-19.77,8.41,0.0,2018-01-07 07:30:00,0.0
20180107:0830,0.0,0.0,0.0,0.0,-19.62,8.07,0.0,2018-01-07 08:30:00,0.0
20180107:0930,0.0,0.0,0.0,0.0,-19.69,8.0,0.0,2018-01-07 09:30:00,0.0
20180107:1030,0.0,0.0,0.0,0.0,-19.22,8.21,0.0,2018-01-07 10:30:00,0.0
20180107:1130,0.0,0.0,0.0,0.0,-19.1,7.86,0.0,2018-01-07 11:30:00,0.0
20180107:1230,0.0,0.0,0.0,0.0,-19.04,7.66,0.0,2018-01-07 12:30:00,0.0
20180107:1330,0.0,0.0,0.0,0.0,-19.23,7.79,0.0,2018-01-07 13:30:00,0.0
20180107:1430,0.0,3.41,0.03,0.19,-19.32,7.86,0.0,2018-01-07 14:30:00,3.44
20180107:1530,0.0,19.1,0.19,2.78,-19.41,7.86,0.0,2018-01-07 15:30:00,19.290000000000003
20180107:1630,0.0,22.92,0.23,3.85,-19.42,7.86,0.0,2018-01-07 16:30:00,23.150000000000002
20180107:1730,0.0,25.06,0.25,3.32,-19.5,8.14,0.0,2018-01-07 17:30:00,25.31
20180107:1830,0.0,11.2,0.11,1.22,-19.73,8.62,0.0,2018-01-07 18:30:00,11.309999999999999
20180107:1930,0.0,0.0,0.0,0.0,-19.93,8.69,0.0,2018-01-07 19:30:00,0.0
20180107:2030,0.0,0.0,0.0,0.0,-20.02,8.55,0.0,2018-01-07 20:30:00,0.0
20180107:2130,0.0,0.0,0.0,0.0,-20.26,8.55,0.0,2018-01-07 21:30:00,0.0
20180107:2230,0.0,0.0,0.0,0.0,-20.82,8.48,0.0,2018-01-07 22:30:00,0.0
20180107:2330,0.0,0.0,0.0,0.0,-20.98,8.07,0.0,2018-01-07 23:30:00,0.0
20180108:0030,0.0,0.0,0.0,0.0,-21.22,7.59,0.0,2018-01-08 00:30:00,0.0
20180108:0130,0.0,0.0,0.0,0.0,-21.71,7.38,0.0,2018-01-08 01:30:00,0.0
20180108:0230,0.0,0.0,0.0,0.0,-22.28,7.24,0.0,2018-01-08 02:30:00,0.0
20180108:0330,0.0,0.0,0.0,0.0,-22.65,6.97,0.0,2018-01-08 03:30:00,0.0
20180108:0430,0.0,0.0,0.0,0.0,-22.95,6.69,0.0,2018-01-08 04:30:00,0.0
20180108:0530,0.0,0.0,0.0,0.0,-23.35,6.48,0.0,2018-01-08 05:30:00,0.0
20180108:0630,0.0,0.0,0.0,0.0,-23.63,6.62,0.0,2018-01-08 06:30:00,0.0
20180108:0730,0.0,0.0,0.0,0.0,-23.93,6.55,0.0,2018-01-08 07:30:00,0.0
20180108:0830,0.0,0.0,0.0,0.0,-24.29,6.21,0.0,2018-01-08 08:30:00,0.0
20180108:0930,0.0,0.0,0.0,0.0,-24.53,5.93,0.0,2018-01-08 09:30:00,0.0
20180108:1030,0.0,0.0,0.0,0.0,-24.61,5.86,0.0,2018-01-08 10:30:00,0.0
20180108:1130,0.0,0.0,0.0,0.0,-24.67,5.93,0.0,2018-01-08 11:30:00,0.0
20180108:1230,0.0,0.0,0.0,0.0,-24.71,5.86,0.0,2018-01-08 12:30:00,0.0
20180108:1330,0.0,0.0,0.0,0.0,-24.59,5.59,0.0,2018-01-08 13:30:00,0.0
20180108:1430,0.0,4.29,0.04,0.3,-24.55,5.17,0.0,2018-01-08 14:30:00,4.33
20180108:1530,132.48,33.99,0.34,2.9,-24.29,5.03,0.0,2018-01-08 15:30:00,166.81
20180108:1630,123.22,48.63,0.46,3.98,-23.94,5.03,0.0,2018-01-08 16:30:00,172.31
20180108:1730,117.28,41.26,0.39,3.45,-23.8,5.1,0.0,2018-01-08 17:30:00,158.92999999999998
20180108:1830,0.0,9.19,0.09,1.37,-23.48,5.1,0.0,2018-01-08 18:30:00,9.28
20180108:1930,0.0,0.0,0.0,-2.13,-23.34,4.97,0.0,2018-01-08 19:30:00,0.0
20180108:2030,0.0,0.0,0.0,0.0,-23.26,4.76,0.0,2018-01-08 20:30:00,0.0
20180108:2130,0.0,0.0,0.0,0.0,-23.41,4.62,0.0,2018-01-08 21:30:00,0.0
20180108:2230,0.0,0.0,0.0,0.0,-23.55,4.41,0.0,2018-01-08 22:30:00,0.0
20180108:2330,0.0,0.0,0.0,0.0,-23.59,4.28,0.0,2018-01-08 23:30:00,0.0
20180109:0030,0.0,0.0,0.0,0.0,-23.69,4.28,0.0,2018-01-09 00:30:00,0.0
20180109:0130,0.0,0.0,0.0,0.0,-23.75,4.0,0.0,2018-01-09 01:30:00,0.0
20180109:0230,0.0,0.0,0.0,0.0,-23.83,3.45,0.0,2018-01-09 02:30:00,0.0
20180109:0330,0.0,0.0,0.0,0.0,-23.81,2.97,0.0,2018-01-09 03:30:00,0.0
20180109:0430,0.0,0.0,0.0,0.0,-23.85,2.97,0.0,2018-01-09 04:30:00,0.0
20180109:0530,0.0,0.0,0.0,0.0,-24.1,2.97,0.0,2018-01-09 05:30:00,0.0
20180109:0630,0.0,0.0,0.0,0.0,-24.31,3.03,0.0,2018-01-09 06:30:00,0.0
20180109:0730,0.0,0.0,0.0,0.0,-24.47,2.9,0.0,2018-01-09 07:30:00,0.0
20180109:0830,0.0,0.0,0.0,0.0,-24.56,2.62,0.0,2018-01-09 08:30:00,0.0
20180109:0930,0.0,0.0,0.0,0.0,-24.34,2.21,0.0,2018-01-09 09:30:00,0.0
20180109:1030,0.0,0.0,0.0,0.0,-23.74,1.79,0.0,2018-01-09 10:30:00,0.0
20180109:1130,0.0,0.0,0.0,0.0,-23.2,1.17,0.0,2018-01-09 11:30:00,0.0
20180109:1230,0.0,0.0,0.0,0.0,-21.88,0.97,0.0,2018-01-09 12:30:00,0.0
20180109:1330,0.0,0.0,0.0,0.0,-21.31,1.38,0.0,2018-01-09 13:30:00,0.0
20180109:1430,0.0,5.77,0.06,0.41,-21.09,2.14,0.0,2018-01-09 14:30:00,5.829999999999999
20180109:1530,80.71,35.76,0.33,3.02,-22.0,2.55,0.0,2018-01-09 15:30:00,116.8
20180109:1630,111.51,52.17,0.48,4.11,-21.28,2.41,0.0,2018-01-09 16:30:00,164.16
20180109:1730,92.49,43.9,0.41,3.6,-20.32,2.28,0.0,2018-01-09 17:30:00,136.79999999999998
20180109:1830,0.0,13.63,0.13,1.53,-19.62,2.21,0.0,2018-01-09 18:30:00,13.760000000000002
20180109:1930,0.0,0.0,0.0,-1.97,-19.71,2.41,0.0,2018-01-09 19:30:00,0.0
20180109:2030,0.0,0.0,0.0,0.0,-18.82,1.93,0.0,2018-01-09 20:30:00,0.0
20180109:2130,0.0,0.0,0.0,0.0,-18.52,1.59,0.0,2018-01-09 21:30:00,0.0
20180109:2230,0.0,0.0,0.0,0.0,-18.93,1.24,0.0,2018-01-09 22:30:00,0.0
20180109:2330,0.0,0.0,0.0,0.0,-18.9,1.59,0.0,2018-01-09 23:30:00,0.0
20180110:0030,0.0,0.0,0.0,0.0,-19.0,1.31,0.0,2018-01-10 00:30:00,0.0
20180110:0130,0.0,0.0,0.0,0.0,-19.19,1.1,0.0,2018-01-10 01:30:00,0.0
20180110:0230,0.0,0.0,0.0,0.0,-19.17,0.83,0.0,2018-01-10 02:30:00,0.0
20180110:0330,0.0,0.0,0.0,0.0,-19.2,0.62,0.0,2018-01-10 03:30:00,0.0
20180110:0430,0.0,0.0,0.0,0.0,-19.16,0.62,0.0,2018-01-10 04:30:00,0.0
20180110:0530,0.0,0.0,0.0,0.0,-19.12,0.48,0.0,2018-01-10 05:30:00,0.0
20180110:0630,0.0,0.0,0.0,0.0,-19.05,0.55,0.0,2018-01-10 06:30:00,0.0
20180110:0730,0.0,0.0,0.0,0.0,-19.28,0.9,0.0,2018-01-10 07:30:00,0.0
20180110:0830,0.0,0.0,0.0,0.0,-19.81,1.17,0.0,2018-01-10 08:30:00,0.0
20180110:0930,0.0,0.0,0.0,0.0,-21.78,1.66,0.0,2018-01-10 09:30:00,0.0
20180110:1030,0.0,0.0,0.0,0.0,-24.38,2.28,0.0,2018-01-10 10:30:00,0.0
20180110:1130,0.0,0.0,0.0,0.0,-25.26,2.41,0.0,2018-01-10 11:30:00,0.0
20180110:1230,0.0,0.0,0.0,0.0,-25.55,2.55,0.0,2018-01-10 12:30:00,0.0
20180110:1330,0.0,0.0,0.0,0.0,-25.68,2.62,0.0,2018-01-10 13:30:00,0.0
20180110:1430,0.0,6.14,0.06,0.53,-25.72,2.69,0.0,2018-01-10 14:30:00,6.199999999999999
20180110:1530,33.05,31.41,0.3,3.15,-25.53,2.9,0.0,2018-01-10 15:30:00,64.75999999999999
20180110:1630,67.77,46.96,0.44,4.26,-24.74,3.31,0.0,2018-01-10 16:30:00,115.16999999999999
20180110:1730,40.8,32.61,0.32,3.75,-24.36,3.52,0.0,2018-01-10 17:30:00,73.72999999999999
20180110:1830,0.0,13.53,0.13,1.69,-24.22,3.59,0.0,2018-01-10 18:30:00,13.66
20180110:1930,0.0,0.0,0.0,-1.8,-24.16,3.72,0.0,2018-01-10 19:30:00,0.0
20180110:2030,0.0,0.0,0.0,0.0,-24.82,3.66,0.0,2018-01-10 20:30:00,0.0
20180110:2130,0.0,0.0,0.0,0.0,-25.6,3.38,0.0,2018-01-10 21:30:00,0.0
20180110:2230,0.0,0.0,0.0,0.0,-26.23,2.97,0.0,2018-01-10 22:30:00,0.0
20180110:2330,0.0,0.0,0.0,0.0,-26.89,2.76,0.0,2018-01-10 23:30:00,0.0
20180111:0030,0.0,0.0,0.0,0.0,-27.31,2.48,0.0,2018-01-11 00:30:00,0.0
20180111:0130,0.0,0.0,0.0,0.0,-27.72,2.28,0.0,2018-01-11 01:30:00,0.0
20180111:0230,0.0,0.0,0.0,0.0,-28.29,2.14,0.0,2018-01-11 02:30:00,0.0
20180111:0330,0.0,0.0,0.0,0.0,-28.6,1.93,0.0,2018-01-11 03:30:00,0.0
20180111:0430,0.0,0.0,0.0,0.0,-28.75,1.59,0.0,2018-01-11 04:30:00,0.0
20180111:0530,0.0,0.0,0.0,0.0,-28.6,1.45,0.0,2018-01-11 05:30:00,0.0
20180111:0630,0.0,0.0,0.0,0.0,-28.13,1.31,0.0,2018-01-11 06:30:00,0.0
20180111:0730,0.0,0.0,0.0,0.0,-27.4,1.17,0.0,2018-01-11 07:30:00,0.0
20180111:0830,0.0,0.0,0.0,0.0,-26.93,1.31,0.0,2018-01-11 08:30:00,0.0
20180111:0930,0.0,0.0,0.0,0.0,-26.32,1.31,0.0,2018-01-11 09:30:00,0.0
20180111:1030,0.0,0.0,0.0,0.0,-25.13,1.38,0.0,2018-01-11 10:30:00,0.0
20180111:1130,0.0,0.0,0.0,0.0,-24.89,1.17,0.0,2018-01-11 11:30:00,0.0
20180111:1230,0.0,0.0,0.0,0.0,-24.57,1.1,0.0,2018-01-11 12:30:00,0.0
20180111:1330,0.0,0.0,0.0,0.0,-24.38,0.97,0.0,2018-01-11 13:30:00,0.0
20180111:1430,0.0,6.6,0.07,0.65,-24.07,0.76,0.0,2018-01-11 14:30:00,6.67
20180111:1530,0.79,29.09,0.29,3.29,-23.72,0.9,0.0,2018-01-11 15:30:00,30.169999999999998
20180111:1630,28.09,44.69,0.43,4.41,-23.56,0.97,0.0,2018-01-11 16:30:00,73.21000000000001
20180111:1730,11.49,38.81,0.38,3.91,-24.06,1.1,0.0,2018-01-11 17:30:00,50.68000000000001
20180111:1830,0.0,16.39,0.16,1.85,-24.3,1.66,0.0,2018-01-11 18:30:00,16.55
20180111:1930,0.0,0.0,0.0,-1.63,-24.56,2.48,0.0,2018-01-11 19:30:00,0.0
20180111:2030,0.0,0.0,0.0,0.0,-25.15,3.17,0.0,2018-01-11 20:30:00,0.0
